Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_30,Volatility_7,Year,Month
2015-05-19,41.0007,41.2162,40.6731,41.0179,28574800,-0.0025145119439317076,41.023357142857144,39.091660000000005,0.011085740396184235,2015,5
2015-05-20,40.8541,41.3196,40.7506,41.0179,25047900,0.0,41.086885714285714,39.27636,0.010468711385038151,2015,5
2015-05-21,40.7593,41.0351,40.5265,40.88,22410700,-0.0033619468573474753,41.13317142857143,39.45475,0.010621395939548538,2015,5
2015-05-22,40.7765,40.8196,40.3627,40.4317,25720600,-0.010966242661448189,41.08114285714286,39.61134333333334,0.011265421275475205,2015,5
2015-05-26,40.3713,40.4144,39.8196,40.1644,29581900,-0.00661114917255512,40.85755714285715,39.75788666666667,0.003760014562929208,2015,5
2015-05-27,40.3627,41.1817,40.1903,41.0438,27335600,0.02189501150272366,40.81099999999999,39.936883333333334,0.010714971803963661,2015,5
2015-05-28,40.9489,41.3972,40.8541,40.9058,19283700,-0.0033622617788801046,40.78021428571429,40.09386333333334,0.010557998204919705,2015,5
2015-05-29,40.8886,41.0093,40.1644,40.3972,36519600,-0.012433444645991498,40.691542857142856,40.23674666666667,0.011468030885762585,2015,5
2015-06-01,40.5696,41.1817,40.1903,40.7162,28837300,0.007896586892160995,40.64844285714286,40.40568,0.012083211984049104,2015,6
2015-06-02,40.4575,40.8196,40.1903,40.4489,21498300,-0.006564954489859054,40.58685714285714,40.52887333333334,0.012247449685600247,2015,6
2015-06-03,40.8369,41.1558,40.3627,40.3886,28002200,-0.0014907698355209886,40.58069999999999,40.657763333333335,0.011522492223336879,2015,6
2015-06-04,40.3369,40.6558,39.8282,39.9662,27745500,-0.010458396676289783,40.55238571428571,40.762583333333325,0.011968191902839742,2015,6
2015-06-05,39.9231,40.1041,39.5179,39.7765,25438100,-0.004746510801627468,40.37134285714286,40.85108666666667,0.006668027970479298,2015,6
2015-06-08,39.9144,40.0265,39.3713,39.423,22121600,-0.00888715698967979,40.15951428571429,40.79847333333334,0.006842328292325225,2015,6
2015-06-09,39.4489,39.6041,39.1903,39.3541,24406100,-0.001747710727240448,40.01049999999999,40.73899333333334,0.006124503157475986,2015,6
2015-06-10,39.4748,40.3713,39.3886,40.1817,28417400,0.021029575063335137,39.93414285714285,40.67484,0.01062904901022407,2015,6
2015-06-11,40.2248,40.4489,39.7679,40.0351,27347800,-0.0036484270202604696,39.87502857142857,40.608653333333336,0.010468830081758416,2015,6
2015-06-12,39.8455,40.061,39.5696,39.6299,23931000,-0.010121118718324662,39.766642857142855,40.54095333333333,0.01097435867250788,2015,6
2015-06-15,39.1816,39.3541,38.8109,39.2075,33254500,-0.010658618871104752,39.658257142857146,40.4586,0.01099832395233779,2015,6
2015-06-16,39.0955,39.8627,39.0523,39.5093,27070300,0.007697506854555947,39.620085714285715,40.3983,0.011598491395931235,2015,6
2015-06-17,39.423,39.7161,39.1041,39.6299,28704100,0.0030524458798306675,39.64964285714286,40.36029,0.011096057347730916,2015,6
2015-06-18,39.8455,40.3455,39.8023,40.2765,32658300,0.016315963451838167,39.781414285714284,40.38152,0.012425488673484919,2015,6
2015-06-19,40.3368,40.3713,39.6472,39.742,63837000,-0.01327076583119191,39.718599999999995,40.372943333333325,0.010985563075385662,2015,6
2015-06-22,39.9403,40.2765,39.7937,39.8541,20318100,0.0028206934729002597,39.69274285714285,40.33812666666666,0.011048495976076185,2015,6
2015-06-23,39.7679,39.8972,39.3282,39.5782,25896500,-0.006922750733299732,39.68535714285714,40.30496000000001,0.010647743854997178,2015,6
2015-06-24,39.3713,39.8713,39.2679,39.3455,34890900,-0.005879499320332937,39.70507142857143,40.26461,0.009993869669936466,2015,6
2015-06-25,39.6817,39.7075,39.2248,39.3541,20616000,0.0002185764572824045,39.682900000000004,40.21655,0.009488757825904977,2015,6
2015-06-26,39.3541,39.8972,38.8196,39.0179,49835300,-0.008542947240567145,39.59547142857143,40.12616333333334,0.009768426453075983,2015,6
2015-06-29,38.8282,38.992,38.242,38.2506,34081700,-0.019665333090709614,39.30605714285714,40.02219333333334,0.007650829048394495,2015,6
2015-06-30,38.5437,38.5523,37.8799,38.0609,35945400,-0.004959399329683811,39.0659,39.92018,0.007205418588485584,2015,6
2015-07-01,38.3282,38.992,38.0179,38.3196,28343900,0.006797001647359968,38.84668571428572,39.83023666666667,0.008126761895031514,2015,7
2015-07-02,38.3454,38.5782,37.9834,38.2765,21752000,-0.0011247507802796264,38.66072857142857,39.73885666666667,0.008259685273187314,2015,7
2015-07-06,37.8971,38.3454,37.8885,38.2678,23034000,-0.00022729350907213508,38.506771428571426,39.651783333333334,0.008404347657720546,2015,7
2015-07-07,38.2247,38.3541,37.3454,38.1903,36435800,-0.002025201344211025,38.340514285714285,39.577070000000006,0.008261360478698137,2015,7
2015-07-08,38.311,38.7075,37.9575,38.1386,39785900,-0.0013537468938448205,38.2149,39.50954333333333,0.008083641592058115,2015,7
2015-07-09,38.5782,38.9834,38.3627,38.3799,32424700,0.0063269233794633895,38.23337142857143,39.420746666666666,0.004404381645203112,2015,7
2015-07-10,38.8023,38.9144,38.423,38.4575,25465800,0.002021891667252973,38.29002857142857,39.33913666666667,0.0036984799948672014,2015,7
2015-07-13,38.7765,39.3282,38.7506,39.2592,28178300,0.020846388870831456,38.424257142857144,39.30120333333333,0.008169466214772984,2015,7
2015-07-14,39.1817,39.6213,39.061,39.3282,22880300,0.0017575498227166975,38.5745,39.25493666666667,0.007967972834779862,2015,7
2015-07-15,39.3799,39.561,39.1644,39.4489,26629600,0.003069044604126381,38.743228571428574,39.22160333333333,0.007778082590071026,2015,7
2015-07-16,39.6644,40.2506,39.6299,40.2248,26271700,0.01966848251789033,39.03387142857143,39.21614333333333,0.009023838418835198,2015,7
2015-07-17,40.13,40.3282,39.8799,40.1903,29467100,-0.0008576798393031826,39.32697142857143,39.22361333333333,0.008944532324732196,2015,7
2015-07-20,40.2162,40.63,40.0351,40.4489,30631900,0.006434388397200452,39.622542857142854,39.246026666666666,0.008942180087301098,2015,7
2015-07-21,40.3282,40.8024,40.0696,40.7593,42781900,0.007673879883012935,39.95137142857143,39.290569999999995,0.008607379218122204,2015,7
2015-07-22,39.173,40.4575,38.9661,39.2592,59152400,-0.03680387052770784,39.95137142857143,39.28740666666666,0.017582096939172565,2015,7
2015-07-23,39.0265,39.8541,38.8799,39.7506,33934000,0.012516811346130252,40.011714285714284,39.27303666666667,0.018206820365219287,2015,7
2015-07-24,39.5782,39.9317,39.4834,39.6041,32333200,-0.0036854789613237626,40.03388571428572,39.25867,0.018299168276938373,2015,7
2015-07-27,39.6041,39.6644,39.0092,39.0954,39701400,-0.0128446297226803,39.872542857142854,39.240853333333334,0.016744295792881374,2015,7
2015-07-28,39.2937,39.3455,38.6127,39.0868,34328900,-0.00021997472848467314,39.7149,39.236830000000005,0.016765569874970385,2015,7
2015-07-29,39.1386,40.3282,39.0179,39.9058,40945900,0.02095336533049519,39.63731428571429,39.25004666666666,0.01899886955720505,2015,7
2015-07-30,39.88,40.8627,39.5955,40.4144,39777900,0.012745014509169206,39.58804285714286,39.27619666666667,0.019508955646709597,2015,7
2015-07-31,40.7679,40.8369,40.0869,40.2593,31201500,-0.0038377410032066628,39.730914285714285,39.275623333333336,0.01195596266898411,2015,7
2015-08-03,40.5006,40.5179,40.0437,40.3541,24125900,0.0023547354275905708,39.81712857142857,39.29602666666667,0.011300440378514489,2015,8
2015-08-04,40.3024,41.13,40.242,40.9834,33403900,0.015594450130222315,40.01417142857143,39.333670000000005,0.011954847358655015,2015,8
2015-08-05,41.3627,41.7334,40.9834,41.0179,26959700,0.0008418042426932004,40.28881428571429,39.38166,0.009403957912651884,2015,8
2015-08-06,41.13,41.1817,39.9403,40.1903,27368000,-0.020176557064110923,40.44645714285714,39.409819999999996,0.013885892710602822,2015,8
2015-08-07,39.992,40.3282,39.8799,40.2938,19163000,0.002575248256420082,40.50188571428572,39.441143333333336,0.01173147637447804,2015,8
2015-08-10,40.4748,40.9403,40.38,40.8024,23079900,0.01262228928520015,40.55731428571429,39.50062666666667,0.011711845221920862,2015,8
2015-08-11,40.3627,40.4662,39.5696,40.0093,29237400,-0.019437582103013384,40.5216,39.55925,0.014117284671079483,2015,8
2015-08-12,39.8196,40.4317,39.4058,40.2938,30181400,0.007110846728135556,40.51298571428572,39.63368,0.014406125950097921,2015,8
2015-08-13,40.5696,40.6041,40.0782,40.2851,22627200,-0.00021591411085575274,40.413228571428576,39.699196666666666,0.012665182754141847,2015,8
2015-08-14,40.1127,40.6041,40.1041,40.5179,21473400,0.0057788115208847746,40.3418,39.77391,0.013007519126157475,2015,8
2015-08-17,40.3541,40.9058,40.1472,40.7937,21099700,0.006806868075591277,40.428,39.85810666666667,0.010335460279785255,2015,8
2015-08-18,40.6462,41.1582,40.5247,41.0194,23574100,0.005532717061702996,40.53165714285715,39.95240999999999,0.010414587753496678,2015,8
2015-08-19,40.5942,40.8545,40.1776,40.4467,31485500,-0.013961686421546826,40.48084285714286,40.02934666666667,0.010982196479417589,2015,8
2015-08-20,39.978,40.3252,39.6223,39.6223,36238200,-0.020382379773875137,40.425557142857144,40.07076,0.011246350557055874,2015,8
2015-08-21,39.3099,39.4661,37.3747,37.3747,70053100,-0.056725631778064556,40.00854285714286,40.034666666666666,0.022999187454617005,2015,8
2015-08-24,35.1012,37.045,34.4677,36.1685,88753700,-0.032273168747842695,39.42045714285714,39.931643333333334,0.023798888588526343,2015,8
2015-08-25,36.9409,37.5223,35.0491,35.1185,70616600,-0.029030786457829416,38.64911428571428,39.79132,0.0223162605163132,2015,8
2015-08-26,36.4549,37.1752,35.6305,37.0623,63408000,0.05534974443669305,38.116057142857144,39.71176666666667,0.03561579961557687,2015,8
2015-08-27,37.5136,38.1384,37.2533,38.095,50943200,0.027863894037876813,37.69828571428572,39.640773333333335,0.038447368974972404,2015,8
2015-08-28,37.6611,38.3119,37.6524,38.121,28246700,0.000682504265651751,37.36604285714286,39.571796666666664,0.03858642126143268,2015,8
2015-08-31,37.7999,38.121,37.4008,37.7652,34441700,-0.009333438262375093,37.100742857142855,39.48234,0.038209512305897725,2015,8
2015-09-01,36.5938,36.9582,36.1512,36.29,49688900,-0.03906241725186155,36.94578571428571,39.33336333333333,0.03474350691911873,2015,9
2015-09-02,36.7586,37.6438,36.3421,37.6264,37671500,0.03682557178286028,37.15405714285714,39.278936666666674,0.03508221522516278,2015,9
2015-09-03,37.6698,38.1644,37.557,37.7479,28285200,0.0032291157272554827,37.52968571428572,39.212180000000004,0.03163459157629559,2015,9
2015-09-04,37.1491,37.3487,36.6198,36.9756,37138800,-0.02045941628540926,37.5173,39.124563333333334,0.02637857819191989,2015,9
2015-09-08,37.5743,38.1818,37.4876,38.0863,32469800,0.030038728242408608,37.51605714285714,39.09092666666667,0.026771835866194218,2015,9
2015-09-09,38.364,38.5289,37.2359,37.3747,33469500,-0.018683883706214655,37.40944285714285,39.033856666666665,0.027706968849659407,2015,9
2015-09-10,37.4181,37.9995,37.0971,37.5657,31366600,0.005110408912981201,37.38094285714286,38.95585333333334,0.027650351802560626,2015,9
2015-09-11,37.4355,37.826,37.2619,37.7305,27132500,0.004386980676521324,37.58672857142857,38.86639,0.021787602895469278,2015,9
2015-09-14,37.6871,37.6958,37.1925,37.3487,23656000,-0.010119134387299389,37.54705714285715,38.769369999999995,0.017426779442489826,2015,9
2015-09-15,37.4789,38.4334,37.3834,38.1644,28882200,0.021840117594454478,37.60655714285714,38.69638,0.019467008252519725,2015,9
2015-09-16,38.1557,38.5115,38.0429,38.4421,23372200,0.007276414669168174,37.81605714285714,38.61167,0.01684365480908585,2015,9
2015-09-17,38.4334,39.0495,38.2512,38.3987,32768200,-0.0011289705817321138,37.86068571428571,38.52436333333333,0.01302107136238736,2015,9
2015-09-18,37.7479,38.1731,37.6004,37.7305,63143700,-0.01740163078437551,37.91151428571429,38.442370000000004,0.012699104055534297,2015,9
2015-09-21,37.852,38.5896,37.8347,38.2772,26177200,0.01448960390135312,38.013157142857146,38.37515,0.013614741001497871,2015,9
2015-09-22,37.6437,38.2251,37.583,38.095,28085900,-0.004760013794112505,38.06522857142857,38.28490333333333,0.013869506000665334,2015,9
2015-09-23,38.121,38.3293,37.7566,38.069,17145200,-0.000682504265651529,38.16812857142857,38.22022666666667,0.012987400244403736,2015,9
2015-09-24,37.7045,38.2946,37.5483,38.1037,27905600,0.0009115027975519219,38.15945714285714,38.147223333333336,0.009922203590904677,2015,9
2015-09-25,38.5983,38.8153,37.9735,38.1297,29384600,0.0006823484333542407,38.114828571428575,38.07537666666666,0.009394746133652074,2015,9
2015-09-28,38.0342,38.2599,37.4962,37.5657,27613800,-0.014791619131543143,37.99582857142857,37.97697,0.010720851149950946,2015,9
2015-09-29,37.6351,37.8086,37.3574,37.6958,32763600,0.0034632656918411886,37.99087142857143,37.87370666666666,0.00880423478821115,2015,9
2015-09-30,38.0776,38.4421,37.8867,38.4074,34958900,0.01887743462136382,38.00947142857143,37.786640000000006,0.010079745131166527,2015,9
2015-10-01,38.8326,38.8326,37.9648,38.7111,28657900,0.007907330358212228,38.09748571428572,37.728786666666664,0.010109071294782876,2015,10
2015-10-02,38.4161,39.5442,38.1124,39.5442,41839000,0.021520959104752713,38.30822857142857,37.72618333333333,0.01225821880279998,2015,10
2015-10-05,39.7004,40.6896,39.657,40.464,34369300,0.023260048249806653,38.64541428571429,37.82916,0.013687845791640708,2015,10
2015-10-06,40.2037,40.9413,40.1082,40.5681,27017200,0.002572657176749704,38.99375714285714,37.975813333333335,0.013520867730340247,2015,10
2015-10-07,40.8719,41.0888,39.8739,40.6115,27711500,0.00106980607916074,39.428871428571426,38.15891333333333,0.009649266265393617,2015,10
2015-10-08,40.4033,41.2363,40.3512,41.1756,33772700,0.013890154266648747,39.925985714285716,38.29602333333333,0.009034098803874482,2015,10
2015-10-09,41.1756,41.2537,40.7156,40.8805,28600600,-0.007166865813734491,40.27928571428572,38.38887333333333,0.011186277101611236,2015,10
2015-10-12,40.7677,40.8458,40.3512,40.7851,19769100,-0.002333630948740839,40.57557142857143,38.47767666666667,0.01199465041289677,2015,10
2015-10-13,40.4033,40.8979,40.4033,40.6896,19987800,-0.002341541396245206,40.7392,38.575156666666665,0.010679324068411452,2015,10
2015-10-14,40.4814,40.8719,40.3772,40.5074,24697800,-0.004477802681766341,40.745400000000004,38.715736666666665,0.006865768339239373,2015,10
2015-10-15,40.7937,40.8111,40.3772,40.7937,27189400,0.007067844393863876,40.77762857142857,38.821313333333336,0.007322615875124031,2015,10
2015-10-16,40.8024,41.2537,40.6983,41.2276,26450300,0.01063644631401428,40.86564285714286,38.93730333333334,0.008216220010738415,2015,10
2015-10-19,41.1495,41.5487,40.8024,41.3231,29387600,0.0023164093956473675,40.886714285714284,39.08222,0.006439990634882027,2015,10
2015-10-20,41.1669,41.488,40.8024,41.4533,30802200,0.003150780072163073,40.96854285714286,39.19445333333333,0.005496769945074193,2015,10
2015-10-21,41.5834,41.6442,40.8805,40.9586,25144300,-0.011933911172331335,40.99332857142857,39.313916666666664,0.007566865025494217,2015,10
2015-10-22,41.245,42.4772,40.8632,41.6789,56637100,0.017586050304453815,41.134657142857144,39.45102333333333,0.00970777684556133,2015,10
